TreeID,iTreeSpecies,DBH,iTreeDate,StructuralValue_dol,C_Storage_lb,C_Storage_Dol,Gross_C_Seq_lb,Gross_C_Seq_Dol,AvoidedRunoff_cubft,AvoidedRunoff_Dol,C_Avoided_lbyr,C_Avoided_dolyr,Poll_Removal_ozyr,Poll_Removal_dolyr,EnergySavings_dolyr,TotalAnnualBenefits_dolyr
9237,White oak,11,3/29/2019,2062.02,459.1,39.15,16.6,1.41,20.8,1.39,N/A,N/A,6.3,1.67,N/A,4.47
9238,Northern red oak,4.4,3/29/2019,310.88,50.7,4.32,4.5,0.38,6.8,0.45,N/A,N/A,2,0.54,N/A,1.38
9239,Freeman maple,7.9,3/29/2019,682.02,234.4,19.99,10.2,0.87,21.8,1.46,N/A,N/A,6.6,1.75,N/A,4.07
9240,White oak,4.4,3/29/2019,310.88,46,3.93,4.2,0.36,4.5,0.3,N/A,N/A,1.3,0.36,N/A,1.02
9241,White oak,5.4,3/29/2019,468.24,77,6.57,5.7,0.49,6.1,0.41,N/A,N/A,1.8,0.49,N/A,1.39
9242,White oak,4.6,3/29/2019,339.78,51.5,4.39,4.5,0.38,4.7,0.32,N/A,N/A,1.4,0.38,N/A,1.08
9243,Freeman maple,9.9,3/29/2019,1515.51,390.2,33.28,13.6,1.16,31.3,2.09,N/A,N/A,9.4,2.51,N/A,5.75
9244,Swamp white oak,8.5,3/29/2019,1275.05,258.5,22.04,11.8,1.01,15.1,1.01,N/A,N/A,4.5,1.21,N/A,3.23
9245,Freeman maple,6.2,3/29/2019,420.08,135.7,11.57,7.5,0.64,14.9,0.99,N/A,N/A,4.5,1.19,N/A,2.83
9246,Green ash,17,3/29/2019,4168.67,827.6,70.57,14.4,1.23,45.4,3.03,N/A,N/A,13.7,3.63,N/A,7.9
9247,Green ash,14.3,3/29/2019,3031.81,575.6,49.08,11.8,1.01,37.9,2.53,N/A,N/A,11.4,3.03,N/A,6.57
9248,Northern red oak,11,3/29/2019,2062.02,469.4,40.03,16.4,1.4,26.6,1.78,N/A,N/A,8,2.13,N/A,5.31
9249,Northern red oak,12.7,3/29/2019,2712.42,665.5,56.75,20.1,1.71,32.4,2.16,N/A,N/A,9.7,2.59,N/A,6.47
9250,Northern red oak,8,3/29/2019,1027.69,216.5,18.47,10.4,0.89,16.8,1.12,N/A,N/A,5,1.34,N/A,3.35
9251,Northern red oak,13.1,3/29/2019,2879.01,717.6,61.19,21,1.79,33.6,2.25,N/A,N/A,10.1,2.69,N/A,6.72
9252,Kentucky coffeetree,8.5,3/29/2019,1260.26,235.8,20.11,10.4,0.89,19.3,1.29,N/A,N/A,5.8,1.54,N/A,3.72
9253,Kentucky coffeetree,10.8,3/29/2019,1897.22,421.2,35.92,14.7,1.25,27.7,1.85,N/A,N/A,8.3,2.21,N/A,5.31
9254,Northern red oak,5.2,3/29/2019,434.2,76,6.48,5.7,0.48,8.6,0.58,N/A,N/A,2.6,0.69,N/A,1.75
9255,White ash,10.8,3/29/2019,1802.8,469.1,40,16.3,1.39,26.9,1.8,N/A,N/A,8.1,2.15,N/A,5.34
9256,White ash,11.4,3/29/2019,1970.04,533.4,45.48,17.6,1.5,29.4,1.96,N/A,N/A,8.8,2.35,N/A,5.81
9257,White ash,11.6,3/29/2019,2027.8,555.9,47.4,18,1.53,30.1,2.01,N/A,N/A,9.1,2.41,N/A,5.96
9258,Freeman maple,8.4,3/29/2019,1213.94,269.3,22.96,11,0.94,24.1,1.61,N/A,N/A,7.2,1.93,N/A,4.48
9259,Freeman maple,6.4,3/29/2019,447.62,145.7,12.43,7.8,0.67,15.5,1.04,N/A,N/A,4.7,1.24,N/A,2.95
9260,Northern red oak,11.5,3/29/2019,2243.63,522.9,44.59,17.4,1.49,28.4,1.9,N/A,N/A,8.5,2.27,N/A,5.65
9261,White oak,5.7,3/29/2019,521.71,88.2,7.52,6.2,0.53,6.7,0.44,N/A,N/A,2,0.53,N/A,1.51
9262,Swamp white oak,10.3,3/29/2019,1821.33,418.9,35.73,15.8,1.35,21,1.4,N/A,N/A,6.3,1.68,N/A,4.43
9263,Swamp white oak,8,3/29/2019,1027.69,222,18.93,10.8,0.92,13.5,0.9,N/A,N/A,4.1,1.08,N/A,2.9
9264,Northern red oak,7.2,3/29/2019,832.43,167.6,14.3,9,0.77,14.2,0.95,N/A,N/A,4.3,1.14,N/A,2.85
9265,Northern red oak,9.7,3/29/2019,1627.62,345.8,29.49,13.7,1.17,22.3,1.49,N/A,N/A,6.7,1.79,N/A,4.45
9266,Common linden,7.9,3/29/2019,760.9,130.2,11.11,6.2,0.53,14.1,0.94,N/A,N/A,4.2,1.13,N/A,2.59
9267,Common linden,7.6,3/29/2019,704.2,118.9,10.14,5.8,0.5,13.2,0.88,N/A,N/A,4,1.05,N/A,2.43
9268,Common linden,9,3/29/2019,1350.24,177.1,15.1,7.3,0.63,17.5,1.17,N/A,N/A,5.3,1.4,N/A,3.2
9269,Common linden,7,3/29/2019,597.4,97.9,8.35,5.2,0.45,11.5,0.77,N/A,N/A,3.5,0.92,N/A,2.13
9270,Common linden,10.5,3/29/2019,1708.75,254.8,21.72,9,0.77,23,1.54,N/A,N/A,6.9,1.84,N/A,4.15
9271,Red maple,7.5,3/29/2019,752.7,186.9,15.94,9.3,0.8,18.9,1.26,N/A,N/A,5.7,1.51,N/A,3.57
9272,Red maple,9.4,3/29/2019,1469.58,318.8,27.18,12.7,1.08,26.6,1.78,N/A,N/A,8,2.13,N/A,4.99
9273,Red maple,9,3/29/2019,1370.57,287.6,24.53,12,1.02,24.9,1.67,N/A,N/A,7.5,2,N/A,4.68
9274,Red maple,9.5,3/29/2019,1495,326.8,27.87,12.9,1.1,27.1,1.81,N/A,N/A,8.1,2.16,N/A,5.07
9275,Shumard oak,7.4,3/29/2019,859.77,182.5,15.56,9.6,0.82,11.8,0.79,N/A,N/A,3.6,0.95,N/A,2.55
9276,Shumard oak,7,3/29/2019,769.34,158.7,13.53,8.8,0.75,10.7,0.72,N/A,N/A,3.2,0.86,N/A,2.33
9277,Common linden,7.8,3/29/2019,741.75,126.4,10.78,6.1,0.52,13.7,0.92,N/A,N/A,4.1,1.1,N/A,2.53
9278,Northern red oak,10,3/29/2019,1723.02,372.4,31.75,14.3,1.22,23.4,1.56,N/A,N/A,7,1.87,N/A,4.65
9283,Horse chestnut,6.3,3/29/2019,354.07,115,9.81,6.9,0.59,17.3,1.16,N/A,N/A,5.2,1.38,N/A,3.13
9284,Swamp white oak,6,3/29/2019,578.07,107.7,9.19,7,0.6,8.3,0.55,N/A,N/A,2.5,0.66,N/A,1.81
9285,Swamp white oak,5,3/29/2019,401.44,68.2,5.81,5.3,0.45,6.2,0.41,N/A,N/A,1.9,0.49,N/A,1.36
9286,Red maple,9.2,3/29/2019,1419.53,303,25.83,12.3,1.05,25.8,1.73,N/A,N/A,7.8,2.07,N/A,4.84
9287,Swamp white oak,9,3/29/2019,1416.3,298.5,25.45,12.9,1.1,16.7,1.12,N/A,N/A,5,1.34,N/A,3.55
9289,Pin oak,7.6,3/29/2019,824.43,194.7,16.6,10,0.85,12.8,0.85,N/A,N/A,3.8,1.02,N/A,2.73
9290,Pin oak,7.4,3/29/2019,781.61,182.1,15.53,9.6,0.82,12.3,0.82,N/A,N/A,3.7,0.98,N/A,2.62
9291,Pin oak,8.9,3/29/2019,1360.13,289.5,24.69,12.6,1.08,16.6,1.11,N/A,N/A,5,1.33,N/A,3.51
9292,Pin oak,8.4,3/29/2019,1236.01,250.4,21.35,11.6,0.99,15.2,1.01,N/A,N/A,4.6,1.21,N/A,3.21
9293,Pin oak,7,3/29/2019,699.4,158.4,13.51,8.8,0.75,11.3,0.75,N/A,N/A,3.4,0.9,N/A,2.41
9294,Smoothleaf elm,11.2,3/29/2019,1707.91,376.5,32.1,12.7,1.09,34,2.27,N/A,N/A,10.2,2.72,N/A,6.08
9295,Smoothleaf elm,11,3/29/2019,1667.01,360.6,30.75,12.4,1.06,33,2.21,N/A,N/A,9.9,2.64,N/A,5.91
9296,Smoothleaf elm,10.4,3/29/2019,1548.72,315.2,26.88,11.5,0.98,30.1,2.01,N/A,N/A,9.1,2.41,N/A,5.4
9297,Smoothleaf elm,10.3,3/29/2019,1529.64,307.9,26.26,11.3,0.97,29.8,1.99,N/A,N/A,9,2.38,N/A,5.34
9298,Smoothleaf elm,11.3,3/29/2019,1728.64,384.6,32.8,12.9,1.1,34.5,2.31,N/A,N/A,10.4,2.76,N/A,6.17
9299,Smoothleaf elm,9.5,3/29/2019,1383.71,253.7,21.63,10.1,0.86,25.8,1.73,N/A,N/A,7.8,2.07,N/A,4.66
9300,Pin oak,6.5,3/29/2019,603.05,131.5,11.21,7.9,0.67,10,0.67,N/A,N/A,3,0.8,N/A,2.14
9301,Pin oak,6.9,3/29/2019,679.56,152.8,13.03,8.6,0.74,11,0.73,N/A,N/A,3.3,0.88,N/A,2.34
9302,Pin oak,6.7,3/29/2019,640.73,141.9,12.1,8.3,0.7,10.5,0.7,N/A,N/A,3.2,0.84,N/A,2.24
9311,Green ash,11.4,3/29/2019,2029.2,357.6,30.5,9.1,0.78,28.2,1.89,N/A,N/A,8.5,2.26,N/A,4.92
9312,Green ash,9.4,3/29/2019,1469.58,238.3,20.33,7.3,0.62,21.3,1.42,N/A,N/A,6.4,1.7,N/A,3.75
9313,Green ash,10.5,3/29/2019,1764.05,300.4,25.62,8.3,0.71,24.9,1.67,N/A,N/A,7.5,2,N/A,4.37
9314,Green ash,9.3,3/29/2019,1444.42,233.2,19.89,7.2,0.62,20.9,1.4,N/A,N/A,6.3,1.67,N/A,3.69
9315,Green ash,8.2,3/29/2019,1185.46,178.7,15.24,6.3,0.53,17.3,1.16,N/A,N/A,5.2,1.38,N/A,3.08
9316,Green ash,8.2,3/29/2019,1185.46,178.7,15.24,6.3,0.53,17.3,1.16,N/A,N/A,5.2,1.38,N/A,3.08
9323,Pin oak,7.6,3/29/2019,824.43,194.7,16.6,10,0.85,12.8,0.85,N/A,N/A,3.8,1.02,N/A,2.73
9324,Pin oak,5.3,3/29/2019,400.94,78.8,6.72,5.8,0.5,7.4,0.5,N/A,N/A,2.2,0.59,N/A,1.58
9325,Pin oak,7.4,3/29/2019,781.61,182.1,15.53,9.6,0.82,12.3,0.82,N/A,N/A,3.7,0.98,N/A,2.62
9326,Smoothleaf elm,10.3,3/29/2019,1529.64,307.9,26.26,11.3,0.97,29.8,1.99,N/A,N/A,9,2.38,N/A,5.34
9327,Smoothleaf elm,14,3/29/2019,2357.97,643,54.83,17.4,1.48,46.6,3.12,N/A,N/A,14,3.73,N/A,8.32
9328,Smoothleaf elm,10.1,3/29/2019,1492.06,293.8,25.05,11,0.94,28.7,1.92,N/A,N/A,8.6,2.29,N/A,5.15
9329,Smoothleaf elm,12.7,3/29/2019,2038.2,509,43.4,15.2,1.29,41.1,2.75,N/A,N/A,12.4,3.29,N/A,7.33
9338,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9339,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9340,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9341,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9342,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9343,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9344,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9345,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9346,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9347,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9348,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9349,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9350,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9351,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9352,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9353,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9354,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9355,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9356,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9357,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9358,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9359,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9360,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9361,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9362,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9363,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9364,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9365,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9366,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9367,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9368,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9369,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9370,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9371,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9372,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9373,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9374,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9375,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9376,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9377,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9378,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9379,Smoothleaf elm,14.4,3/29/2019,2462.63,687.9,58.66,18.1,1.54,48.1,3.22,N/A,N/A,14.5,3.85,N/A,8.61
9380,Smoothleaf elm,14.8,3/29/2019,2570.24,734.7,62.65,18.8,1.6,49.6,3.32,N/A,N/A,14.9,3.97,N/A,8.89
9381,Siberian elm,11.5,3/29/2019,1692.75,401.1,34.21,13.2,1.13,22.2,1.49,N/A,N/A,6.7,1.78,N/A,4.39
9382,Smoothleaf elm,11,3/29/2019,1667.01,360.6,30.75,12.4,1.06,33,2.21,N/A,N/A,9.9,2.64,N/A,5.91
9383,Siberian elm,17,3/29/2019,2957.95,1024.4,87.35,22.8,1.94,45.2,3.02,N/A,N/A,13.6,3.61,N/A,8.57
9384,Siberian elm,17.4,3/29/2019,3069.02,1083.1,92.36,23.5,2,46.7,3.12,N/A,N/A,14,3.73,N/A,8.86
9385,Smoothleaf elm,15,3/29/2019,2625.15,758.7,64.7,19.1,1.63,50.3,3.36,N/A,N/A,15.2,4.03,N/A,9.02
9386,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9387,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9388,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9389,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9390,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9391,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9392,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9393,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9394,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9395,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9396,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9397,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9398,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9399,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9400,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9401,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9402,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9403,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9404,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9405,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9406,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9407,Cornelian cherry,2,3/29/2019,50.19,7.4,0.63,1.5,0.12,2.9,0.2,N/A,N/A,0.9,0.23,N/A,0.55
9408,Eastern white pine,18.6,3/29/2019,5187.79,776,66.17,15.6,1.33,32.3,2.16,N/A,N/A,9.7,2.59,N/A,6.07
9409,Eastern white pine,17.7,3/29/2019,4719,695.7,59.32,14.5,1.24,43.7,2.92,N/A,N/A,13.1,3.49,N/A,7.65
9411,Douglas fir,12.2,3/29/2019,2207.09,260,22.17,6.4,0.54,29,1.94,N/A,N/A,8.7,2.32,N/A,4.8
9412,Douglas fir,14.3,3/29/2019,2905.81,388.8,33.16,8.3,0.71,38,2.54,N/A,N/A,11.4,3.04,N/A,6.28
9413,Eastern white pine,8.9,3/29/2019,1360.13,133.7,11.4,5.5,0.47,12.7,0.85,N/A,N/A,3.8,1.02,N/A,2.34
9414,Norway spruce,16.1,3/29/2019,4048.04,901.7,76.9,18,1.53,64.3,4.3,N/A,N/A,19.4,5.14,N/A,10.97
9415,Norway spruce,13.1,3/29/2019,2743.9,571.2,48.71,13.9,1.19,43.6,2.92,N/A,N/A,13.1,3.49,N/A,7.59
9416,Norway spruce,15.5,3/29/2019,3765.77,829.1,70.7,17.1,1.46,60,4.01,N/A,N/A,18.1,4.8,N/A,10.27
9417,crabapple,7.9,3/29/2019,685.15,187.1,15.95,9.1,0.77,12.2,0.82,N/A,N/A,3.7,0.98,N/A,2.56
9418,Northern red oak,29,3/29/2019,13684.92,4947.3,421.88,65.1,5.55,75.6,5.05,N/A,N/A,22.7,6.04,N/A,16.64
9419,Norway spruce,7.8,3/29/2019,900.96,181.2,15.45,7.3,0.62,16.1,1.08,N/A,N/A,4.8,1.29,N/A,2.99
9420,Norway spruce,16.1,3/29/2019,4048.04,901.7,76.9,18,1.53,64.3,4.3,N/A,N/A,19.4,5.14,N/A,10.97
9421,Northern red oak,34.5,3/29/2019,18712.26,7544,643.32,83.4,7.11,93.4,6.25,N/A,N/A,28.1,7.48,N/A,20.83
9422,Norway spruce,13.8,3/29/2019,3024.23,641,54.66,14.8,1.27,48.2,3.22,N/A,N/A,14.5,3.85,N/A,8.34
9423,Eastern white pine,13.8,3/29/2019,2956.2,383.4,32.7,10.2,0.87,29.6,1.98,N/A,N/A,8.9,2.36,N/A,5.21
9424,Eastern white pine,16.8,3/29/2019,4273.46,614,52.36,13.5,1.15,40.5,2.71,N/A,N/A,12.2,3.24,N/A,7.09
9425,Eastern white pine,11.8,3/29/2019,2221.51,263.2,22.44,8.2,0.7,21.9,1.47,N/A,N/A,6.6,1.75,N/A,3.92
9426,Douglas fir,11.8,3/29/2019,2086.56,238.5,20.34,6,0.51,27.4,1.83,N/A,N/A,8.2,2.19,N/A,4.53
9427,crabapple,9.1,3/29/2019,1349.47,262.9,22.42,11,0.94,14.2,0.95,N/A,N/A,4.3,1.13,N/A,3.02
9428,hawthorn spp,6.6,3/29/2019,478.21,123,10.49,7.1,0.61,5.5,0.37,N/A,N/A,1.7,0.44,N/A,1.41
9429,hawthorn spp,6.6,3/29/2019,478.21,123,10.49,7.1,0.61,5.5,0.37,N/A,N/A,1.7,0.44,N/A,1.41
9430,crabapple,9.1,3/29/2019,1349.47,262.9,22.42,11,0.94,14.2,0.95,N/A,N/A,4.3,1.13,N/A,3.02
9431,Pin oak,30.9,3/29/2019,13643,6603,563.08,82.8,7.06,72.1,4.82,N/A,N/A,21.7,5.77,N/A,17.65
9432,Austrian pine,21.4,3/29/2019,5381.65,878.8,74.94,14.4,1.23,29.2,1.95,N/A,N/A,8.8,2.33,N/A,5.52
9433,Austrian pine,18.8,3/29/2019,4256.81,666.2,56.81,12.3,1.05,27.4,1.83,N/A,N/A,8.2,2.19,N/A,5.07
9434,Sugar maple,21.3,3/29/2019,6384.15,2528.6,215.62,43,3.67,56,3.74,N/A,N/A,16.9,4.48,N/A,11.89
9435,hawthorn spp,6.6,3/29/2019,478.21,123,10.49,7.1,0.61,5.5,0.37,N/A,N/A,1.7,0.44,N/A,1.41
9436,hawthorn spp,7,3/29/2019,537.93,141.7,12.08,7.7,0.66,5.7,0.38,N/A,N/A,1.7,0.46,N/A,1.5
9437,crabapple,8.2,3/29/2019,1177.63,204.6,17.45,9.5,0.81,12.6,0.84,N/A,N/A,3.8,1.01,N/A,2.67
9438,crabapple,6.8,3/29/2019,507.63,130.4,11.12,7.3,0.63,10.3,0.69,N/A,N/A,3.1,0.82,N/A,2.13
9439,Eastern white pine,9.9,3/29/2019,1629.89,172.6,14.72,6.4,0.54,15.6,1.05,N/A,N/A,4.7,1.25,N/A,2.84
9440,Eastern white pine,9.8,3/29/2019,1601.63,168.5,14.37,6.3,0.54,15.4,1.03,N/A,N/A,4.6,1.23,N/A,2.79
9441,Norway spruce,9.8,3/29/2019,1618.87,299.8,25.56,9.7,0.83,24.6,1.64,N/A,N/A,7.4,1.97,N/A,4.44
9442,Douglas fir,14.4,3/29/2019,2941.85,396,33.77,8.4,0.72,38.5,2.57,N/A,N/A,11.6,3.08,N/A,6.37
9443,crabapple,8.5,3/29/2019,1232.93,223.1,19.03,10,0.86,13.1,0.88,N/A,N/A,3.9,1.05,N/A,2.78
9444,Douglas fir,9.5,3/29/2019,1471.46,136.1,11.6,4.1,0.35,18.7,1.25,N/A,N/A,5.6,1.5,N/A,3.09
9445,Douglas fir,11.2,3/29/2019,1913.29,208.1,17.75,5.5,0.47,24.8,1.66,N/A,N/A,7.5,1.99,N/A,4.11
9446,crabapple,11.6,3/29/2019,1920.61,472.3,40.28,15.6,1.33,18.5,1.24,N/A,N/A,5.6,1.48,N/A,4.05
9447,Norway spruce,13.2,3/29/2019,2783.06,580.8,49.53,14,1.2,44.2,2.95,N/A,N/A,13.3,3.54,N/A,7.69
9448,Austrian pine,17.2,3/29/2019,3636.92,549.1,46.82,10.9,0.93,25.8,1.72,N/A,N/A,7.8,2.06,N/A,4.72
9449,Blue spruce,10.1,3/29/2019,1653.2,299.5,25.54,9.7,0.82,18.1,1.21,N/A,N/A,5.5,1.45,N/A,3.49
9450,Northern red oak,25.6,3/29/2019,10688.15,3654.2,311.61,54.5,4.65,63.6,4.25,N/A,N/A,19.1,5.09,N/A,13.98
9451,Blue spruce,9.2,3/29/2019,1419.53,243.7,20.78,8.6,0.73,15.3,1.02,N/A,N/A,4.6,1.22,N/A,2.97
9452,Eastern white pine,9,3/29/2019,1385.81,137.3,11.71,5.6,0.48,13,0.87,N/A,N/A,3.9,1.04,N/A,2.38
9453,Common linden,8.7,3/29/2019,1285.16,163.5,13.94,7,0.6,16.6,1.11,N/A,N/A,5,1.33,N/A,3.03
9454,crabapple,6.9,3/29/2019,522.67,135.1,11.52,7.5,0.64,10.5,0.7,N/A,N/A,3.2,0.84,N/A,2.18
